V4_TIPUSSORTIDA_2,V5_SORTIDA_ESGLAONADA,V6_PROBLEMATICA_DROGUES,V7_PROBLEMÀTICA_SALUTMENTAL_DROGUES,V8_SEGREGACIÓ_REGIMTANCAT,V9_REINGRES_ANTERIOR,V11_CLAS_86_4,V12_CLAS_UD,V13_TIPUSLC,V14_ACCES_LC,V18_SEXE,V19_ESTRANGERS,V20_AREAGEOG,V21_RESIDENCIA,V22_ESTUDIS,V23_CATALA,V24_CASTELLA,V25_FILLS_AGRUPADA,V26_EXPULSIO,V27_EDAT_PB_AGRUPADA,V28_EDAT_SORTIDAPB_AGRUPADA,V29_R3C_F16_DesajustInfantil,V30_R3C_F18_NivellEducatiu,V31_R3C_F19_ProblemesOcupacio,V32_R3C_F20_MancaRecursosEconomics,V33_R3C_F21_AbsenciaPlansFutur,V34_R3C_F22_AntecedentsFamilia,V35_R3C_F23_SocialitzacioProblematica,V36_R3C_F24_MancaSuportFamiliarSocial,V37_R3C_F25_PertinençaBandes,V38_R3C_F26_PertinençaGrupRisc,V39_R3C_F27_RolDelictiuDestacat,V40_R3C_F28_VictimaVIGE,V41_R3C_F29_CarreguesFamiliars,V42_R3C_F30_ConsumDrogues,V43_R3C_F31_ConsumAlcohol,V44_R3C_F32_TranstornMentalSever,V45_R3C_F33_ComportamentSexualRisc,V46_R3C_F34_RespostaLimitadaTractament,V47_R3C_F35_TranstornPersonalitat,V48_R3C_F36_PobreAfrontamentEstres,V49_R3C_F37_IntentsAutolesio,V50_R3C_F38_ActitudsProcriminals,V51_R3C_F39_BaixCI,V52_R3C_F40_Temeritat,V53_R3C_F41_Impulsivitat,V54R3C_F42_Hostilitat,V55_R3C_F43_Irresponsabilitat,V56_R3C_F19_ProblemesOcupacio_dico,V57_R3C_F20_MancaRecursosEconomics_dico,V58_R3C_F21_AbsenciaPlansFutur_dico,V59_R3C_F24_MancaSuportFamiliarSocial_dico,V60_R3C_F30_ConsumDrogues_dico,V61_R3C_F31_ConsumAlcohol_dico,V62_R3C_F34_RespostaLimitadaTractament_dico,V63_R3C_F36_PobreAfrontamentEstres_dico,V64_R3C_F40_Temeritat_dico,V65_R3C_F41_Impulsivitat_dico,V66_R3C_F42_Hostilitat_dico,V67_R3C_F43_Irresponsabilitat_dico,V68_DROGUES_RISCANVI,V69_DELICTEPB,V70_DELICTEPBCAT,V71_DELICTEPBCAT_NOVA,V72_DELICTEPBVIOL,V73_DELICTES_ACUMULATS,V74_RESPCIVIL,V75_OPV,V76_R3C_F03_IntoxicacioDelicteBase,V77_R3C_F04_VictimesLesions,V78_R3C_F07_HistoriaViolencia,V79_R3C_F08_IniciActivitatDelictiva,V80_R3C_F09_IncrementGravetatDelictes,V81_LLP,V82_INGRESPENAT,V83_CLAS_INICIAL,V84_INGRESANTERIOR,V85_INGRESANTERIOR_AGRUPADA,V86_DURADA_PENA_RisCanvi,V87_DURADA_PENA_PENITENCIARI,V88_DURADA_PENA_ESTUDISANTER,V89_TEMPSCONDEMNA_ANUAL,V90_PERMISOS,V91_SORTIDES_100_2,V92_INCIDENTS,V93_EXPEDIENTS,V94_EXP_MOLTGREU,V95_EXP_GREU,V96_REGRESSIONS,V97_UBICA_SUPERVISIO,V98_UBICA_INFERMERIA,V99_UBICA_PSIQUIATRIA,V100_CLASSIFICACIONS,V101_REGRESSIONS_1RGRAU,V102_REGRESSIONS_2GRAU,V103_TERCERGRAU,V104_R3C_F10_ConflictesAmbInterns,V105_R3C_F11_IncomplimentsMesures,V106_R3C_F12_ExpedientsDisciplinaris,V107_R3C_F13_EvasionsFugues,V108_R3C_F14_RegressioGrau,V109_R3C_F15_TrencamentPermisos,V110_R3C_F10_ConflictesAmbInterns_dico,V111_R3C_F11_IncomplimentsMesures_dico,V112_R3C_F12_ExpedientsDisciplinaris_dico,V113_R3C_F13_EvasionsFugues_dico,V114_R3C_F14_RegressioGrau_dico,V115_R3C_F15_TrencamentPermisos_dico,V116_TRACTAMENT_VIOLÈNCIES,V117_TRACTAMENT,V118_TRACTAMENT_TIPUS,V119_TRACTAMENT_SAC,V120_TRACTAMENT_VIGE,V121_TRACTAMENT_DEVI,V122_TRACTAMENT_DROGUES,V123_TRACTAMENT_TRANSIT,V132_TEMPSCONDEMNA_TOTAL,V133_TEMPSFINS_1rPermís,V134_TEMPSFINS_3rGrau,V135_TEMPSFINS_LC,V136_TEMPSFINS_86.4,V137_TEMPSFINS_UD,V138_EDAT_1RINGRÉS,V139_EDAT_DELICTEPBASE,V140_EDAT_PENABASE,V141_EDAT_SORTIDAPBASE,V146_N_FILLS,V147_NCLAS_DIFERENT,V148_NINGRESANTERIOR,V150_NREGRESSIONS,V151_NREGRESSIONS1R,V152_NREGRESSIONS2N,V153_N_UBICA_MODULS,V154_N_UBICA_SUPERVISIO,V155_N_UBICA_INFERMERIA,V156_N_UBICA_PSIQUIATRIA,V157_N_EXPEDIENTS_MLTGREU,V158_N_EXPEDIENTS_GREU,V159_HORES_ACTIVITATS_TRACTAMENT,V160_H_ANIMACIÓSOCIOCULTURAL,V161_H_OPERARI_AUXOFICINA,V162_H_EDUCACIOREGLADA,V163_H_ESPORT,V164_H_FORMACIOOCUPACIONAL,V165_H_TRACTAMENT_TRANSIT,V166_H_CONDUCTESADDICTIVES,V167_H_SALUTMENTAL,V168_H_EMOCIONAL_IMPULSOS,V189_NACIONALITAT,V190_MUNICIPI,V191_COMARCA,V192_PROVINCIA,V193_ESTUDIS,V194_INSTRUCCIO
5,0.0,0.0,0.0,0,1,0,0,9,0,1,2,2,2,1,0,0,1,2,1.0,1.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9623,3,5,2,3,2,2,9,9,9,9,9,2,1,0,1,3,1.0,1.0,1.0,1.0,0,0,2,2,2,2,2,2,2,2,1,3,2,0,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9,0,0,0,0,0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.0,28.0,28.0,28.0,2,0,1,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Romania,Sense dom. fix,Barcelonès,Fora Cata,3,Formació intrumental 2
4,4.0,0.0,0.0,0,2,0,0,1,1,1,2,6,1,3,2,2,0,2,2.0,2.0,2,9,3,3,3,3,3,3,2,2,2,2,2,3,3,2,2,3,2,3,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,0,9383,5,7,2,4,2,2,2,2,2,2,2,2,1,3,2,4,1.0,1.0,1.0,1.0,1,0,2,2,2,2,2,2,2,2,1,3,2,1,3,3,3,3,3,3,2,2,2,2,2,2,0,0,9,0,0,0,0,0,160.0,24.375,23.75,0.0,-1.0,-1.0,35.0,35.0,35.0,36.0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Equador,Olesa de Montserrat,Baix Llobregat,Barcelona,9,n/c
2,2.0,1.0,0.0,0,2,0,0,9,0,2,1,1,1,3,2,2,0,9,1.0,1.0,2,9,3,3,3,3,3,3,2,2,2,2,2,3,3,2,2,3,2,3,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9234,3,5,2,4,1,2,2,2,2,2,2,2,3,2,1,3,1.0,1.0,1.0,1.0,0,0,1,1,1,2,2,2,2,2,1,3,2,0,3,3,3,3,3,3,2,2,2,2,2,2,0,0,9,0,0,0,0,0,120.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,23.0,23.0,23.0,0,0,1,0,0,0,1,0,0,0,2,0,60.0,0.0,0.0,0.0,18.0,39.0,0.0,2.0,0.0,1.0,Espanya,Vilafant,Alt Empordà,Girona,5,Educació secundària 1
5,-1.0,0.0,0.0,0,2,0,0,9,0,2,2,2,1,3,2,2,1,2,2.0,2.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9147,1,1,1,4,2,2,9,9,9,9,9,2,1,0,1,3,1.0,1.0,1.0,2.0,0,0,2,2,2,2,2,2,2,2,1,3,2,0,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9,0,0,0,0,0,730.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.0,40.0,40.0,40.0,2,0,1,0,0,0,2,0,0,0,0,0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,Romania,Barcelona,Barcelonès,Barcelona,9,Educació secundària 1
3,3.0,0.0,0.0,0,2,0,0,9,0,1,1,1,1,4,2,2,0,9,3.0,3.0,2,9,3,3,3,3,3,3,2,2,2,2,2,3,3,2,2,3,2,3,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,0,9305,6,8,2,4,1,2,2,2,2,2,2,2,3,2,2,4,1.0,1.0,1.0,1.0,1,1,2,2,2,2,2,2,2,2,2,3,2,1,3,3,3,3,3,3,2,2,2,2,2,2,0,0,9,0,0,0,0,0,360.0,68.88888888888889,91.66666666666669,-1.0,-1.0,-1.0,57.0,57.0,57.0,58.0,0,1,0,0,0,0,7,0,0,0,0,0,248.0,64.0,0.0,81.0,0.0,50.0,0.0,0.0,0.0,53.0,Espanya,Barcelona,Barcelonès,Barcelona,6,Batxillerat 1
2,2.0,1.0,0.0,0,2,0,0,9,0,1,1,1,1,5,2,2,1,9,1.0,1.0,2,2,2,3,3,3,3,3,2,2,2,2,1,3,3,2,2,3,2,3,3,3,2,3,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,0,93792,5,7,2,3,2,2,1,0,2,2,2,2,1,3,2,4,1.0,1.0,1.0,1.0,1,0,1,1,1,1,1,2,2,2,2,3,1,1,3,3,3,3,3,3,2,2,2,2,2,2,0,1,4,0,0,0,1,0,317.0,14.195583596214512,13.564668769716087,-1.0,-1.0,-1.0,27.0,36.0,27.0,28.0,1,1,0,1,0,1,8,0,0,0,1,2,137.0,3.0,0.0,0.0,60.0,69.0,0.0,5.0,0.0,0.0,Espanya,Calella,Maresme,Barcelona,7,Carreres universitàries
3,3.0,1.0,0.0,0,2,0,0,9,0,1,1,1,1,3,2,2,1,9,1.0,1.0,2,1,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,3,3,3,3,2,2,2,2,1,1,2,2,2,2,2,2,1,9238,3,5,2,4,2,2,2,0,2,2,2,2,1,3,2,4,1.0,1.0,1.0,1.0,1,0,2,2,2,2,2,2,2,2,1,3,2,1,3,3,3,3,3,3,2,2,2,2,2,2,0,0,9,0,0,0,0,0,150.0,25.333333333333332,24.0,-1.0,-1.0,-1.0,29.0,29.0,29.0,29.0,1,0,0,0,0,0,6,0,0,0,0,0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,Espanya,El Prat de Llobregat,Baix Llobregat,Barcelona,5,Educació secundària 2
4,4.0,0.0,0.0,0,2,0,0,1,1,1,1,1,1,3,2,2,0,9,3.0,3.0,2,9,3,3,3,3,3,3,2,2,2,2,2,3,3,2,2,3,2,3,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9359,4,6,2,4,2,2,2,2,2,2,2,2,2,3,2,4,2.0,3.0,3.0,3.0,0,0,2,2,2,2,2,2,2,2,1,3,2,0,3,3,3,3,3,3,2,2,2,2,2,2,0,0,9,0,0,0,0,0,2190.0,-1.0,0.0,0.0,-1.0,-1.0,52.0,52.0,52.0,52.0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Espanya,Tarragona,Tarragonès,Tarragona,9,n/c
3,6.0,1.0,0.0,0,2,1,0,9,0,1,2,2,1,3,2,2,1,2,2.0,2.0,2,2,3,3,3,3,3,3,2,2,2,2,2,3,2,2,2,3,2,2,3,3,2,3,2,3,3,2,2,2,2,2,1,2,1,2,1,2,2,0,9383,5,7,2,4,2,2,1,0,1,3,1,2,3,3,2,4,1.0,1.0,1.0,1.0,1,0,2,2,2,2,2,2,2,2,1,3,2,1,3,3,3,3,3,3,2,2,2,2,2,2,0,0,9,0,0,0,0,1,210.0,27.61904761904762,25.714285714285715,-1.0,65.23809523809524,-1.0,42.0,36.0,42.0,42.0,1,0,0,0,0,0,4,0,0,0,0,0,121.0,0.0,0.0,0.0,0.0,114.0,7.0,0.0,0.0,0.0,Itàlia,Cambrils,Baix Camp,Tarragona,5,Educació secundària 2
5,0.0,0.0,0.0,0,2,0,0,9,0,1,1,1,1,1,1,2,1,9,3.0,3.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9227,6,8,2,4,1,2,9,9,9,9,9,2,1,0,2,4,1.0,1.0,1.0,1.0,0,0,2,2,2,2,2,2,2,2,1,3,2,0,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9,0,0,0,0,0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,74.0,74.0,74.0,74.0,2,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Espanya,Montcada i Reixac,Vallès Occidental,Barcelona,2,Formació intrumental 1
5,0.0,0.0,0.0,0,1,0,0,9,0,1,1,1,1,3,2,2,0,9,1.0,1.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9623,3,5,2,4,2,2,9,9,9,9,9,2,1,2,1,3,1.0,1.0,1.0,1.0,0,0,2,2,2,2,2,2,2,2,1,3,2,0,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9,0,0,0,0,0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.0,25.0,25.0,25.0,0,0,1,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Espanya,Santa Coloma de Gramenet,Barcelonès,Barcelona,5,Educació secundària 1
3,3.0,0.0,0.0,0,2,0,0,9,0,1,2,7,1,3,0,2,2,1,2.0,2.0,2,1,2,2,3,3,3,3,2,2,2,2,1,3,3,2,2,2,2,3,3,3,2,3,3,2,3,1,1,2,2,2,2,1,2,2,2,1,2,0,9468,6,8,2,4,2,2,2,0,1,3,1,2,1,3,2,4,1.0,1.0,1.0,1.0,1,0,2,2,2,2,2,2,2,2,1,3,2,1,3,2,3,3,3,3,2,1,2,2,2,2,0,0,9,0,0,0,0,0,180.0,43.888888888888886,42.77777777777778,-1.0,-1.0,-1.0,37.0,37.0,37.0,38.0,3,0,0,0,0,0,2,0,0,0,0,0,49.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,Índia,L'Hospitalet de Llobregat,Barcelonès,Barcelona,5,Educació secundària 1
5,0.0,0.0,0.0,0,1,0,0,9,0,1,2,2,1,1,0,0,0,2,1.0,1.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9623,3,5,2,3,2,2,9,9,9,9,9,2,1,0,1,3,1.0,1.0,1.0,1.0,0,0,2,2,2,2,2,2,2,2,1,3,2,0,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9,0,0,0,0,0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.0,25.0,25.0,26.0,0,0,1,0,0,0,2,0,0,0,0,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Romania,L'Hospitalet de Llobregat,Barcelonès,Barcelona,3,Formació intrumental 2
4,4.0,0.0,0.0,0,2,0,0,1,1,1,2,2,1,3,2,2,2,2,3.0,3.0,2,1,3,3,3,2,2,3,2,2,2,2,1,3,3,2,2,3,2,3,3,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,0,90171,1,2,1,4,2,2,2,0,2,3,2,2,1,3,2,4,1.0,1.0,1.0,1.0,1,0,2,2,2,2,2,2,2,2,1,3,2,1,3,2,3,3,3,3,2,1,2,2,2,2,0,0,9,0,0,0,0,0,180.0,27.22222222222222,18.88888888888889,32.77777777777778,-1.0,-1.0,48.0,48.0,48.0,49.0,4,0,0,0,0,0,3,0,0,0,0,0,35.0,0.0,0.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,França,Girona,Gironès,Girona,9,n/c
3,3.0,0.0,0.0,0,2,0,0,9,0,1,2,5,1,1,1,1,2,2,3.0,3.0,2,1,3,2,3,3,3,3,2,2,2,2,1,3,3,2,2,3,2,3,3,3,2,3,3,3,3,2,1,2,2,2,2,2,2,2,2,2,2,0,9384,5,7,2,4,2,2,2,0,2,1,2,2,1,3,2,4,1.0,1.0,1.0,1.0,1,0,2,2,2,2,2,2,2,2,1,3,2,1,3,3,3,3,3,3,2,2,2,2,2,2,0,0,9,0,0,0,0,1,90.0,58.888888888888886,48.888888888888886,-1.0,-1.0,-1.0,46.0,46.0,46.0,47.0,4,0,0,0,0,0,3,0,0,0,0,0,122.0,0.0,0.0,35.0,0.0,74.0,13.0,0.0,0.0,0.0,Senegal,Agramunt,Urgell,Lleida,2,Formació intrumental 1
5,-1.0,0.0,1.0,0,2,0,0,9,0,1,2,4,1,5,2,2,1,2,3.0,3.0,2,1,2,2,9,3,2,2,2,1,2,2,2,3,3,1,2,2,2,2,2,3,2,3,2,3,2,1,1,9,1,2,2,1,1,2,1,2,1,1,90468,6,2,1,4,2,1,9,9,2,3,2,2,1,0,2,4,1.0,1.0,1.0,1.0,0,0,2,2,2,2,2,2,2,2,1,3,2,0,2,3,3,3,3,3,1,2,2,2,2,2,0,0,9,0,0,0,0,0,315.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.0,47.0,47.0,47.0,1,0,0,0,0,0,2,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Marroc,Reus,Baix Camp,Tarragona,7,Carreres universitàries
3,6.0,0.0,0.0,0,2,1,0,9,0,1,2,4,1,3,1,1,1,2,2.0,2.0,2,9,3,3,3,3,3,3,2,2,2,2,2,3,3,2,2,3,2,3,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,0,9392,6,8,2,3,2,2,2,2,2,2,2,2,3,3,2,4,1.0,1.0,1.0,1.0,1,0,2,2,2,2,2,2,2,2,1,3,2,1,3,3,3,3,3,3,2,2,2,2,2,2,0,0,9,0,0,0,0,1,180.0,25.555555555555557,24.444444444444443,-1.0,43.888888888888886,-1.0,43.0,43.0,43.0,44.0,2,0,0,0,0,0,3,0,0,0,0,0,98.0,12.0,0.0,0.0,0.0,73.0,13.0,0.0,0.0,0.0,Líbia,Cervera,Segarra,Lleida,5,Educació secundària 1
4,4.0,1.0,0.0,0,1,0,0,1,1,1,2,2,1,3,1,1,0,2,1.0,1.0,2,1,3,3,3,3,3,3,2,2,2,2,2,3,2,2,2,3,2,3,3,3,2,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,0,9468,6,8,2,4,2,2,2,0,1,2,2,2,3,3,2,4,1.0,1.0,1.0,1.0,1,0,2,2,2,2,2,2,2,2,1,3,2,1,3,2,3,3,3,3,2,1,2,2,2,2,0,0,9,0,0,0,0,0,180.0,32.77777777777778,28.333333333333332,0.0,-1.0,-1.0,26.0,26.0,26.0,26.0,0,0,0,0,0,0,2,0,0,0,0,0,34.0,11.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,Portugal,Esparreguera,Baix Llobregat,Barcelona,5,Educació secundària 1
4,4.0,0.0,0.0,0,2,0,0,1,1,1,2,6,1,4,1,2,1,2,2.0,2.0,2,9,3,3,3,3,3,3,2,2,2,2,2,3,3,2,2,3,2,3,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,0,93792,5,7,2,4,2,2,2,2,2,2,2,2,3,3,2,4,1.0,1.0,1.0,1.0,1,0,2,2,2,2,2,2,2,2,1,3,2,1,3,3,3,3,3,3,2,2,2,2,2,2,0,0,9,0,0,0,0,1,120.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.0,39.0,38.0,39.0,1,0,0,0,0,0,2,0,0,0,0,0,47.0,9.0,0.0,22.0,0.0,0.0,16.0,0.0,0.0,0.0,Equador,Riudellots de la Selva,Selva,Girona,6,Batxilletat 2
5,0.0,0.0,0.0,0,2,0,0,9,0,1,2,2,1,3,0,0,0,2,2.0,2.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9623,3,5,2,4,2,2,9,9,9,9,9,2,1,0,2,4,1.0,1.0,1.0,1.0,0,0,2,2,2,2,2,2,2,2,1,3,2,0,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9,0,0,0,0,0,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.0,45.0,45.0,45.0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Romania,Barcelona,Barcelonès,Barcelona,5,Educació secundària 2
4,4.0,0.0,0.0,0,2,0,0,1,1,1,1,1,1,3,2,2,0,9,2.0,2.0,2,1,3,3,3,3,3,3,2,2,2,2,2,3,3,2,2,3,2,3,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,0,9392,6,8,2,3,2,2,2,0,2,2,2,2,1,3,2,4,1.0,1.0,1.0,1.0,1,0,2,2,2,2,2,2,2,2,1,3,2,1,3,2,3,3,3,3,2,1,2,2,2,2,0,0,9,0,0,0,0,1,270.0,21.48148148148148,15.555555555555555,23.333333333333332,-1.0,-1.0,32.0,32.0,32.0,33.0,0,0,0,0,0,0,3,0,0,0,0,0,151.0,10.0,0.0,0.0,7.0,117.0,14.0,0.0,0.0,3.0,Espanya,Mollerussa,Pla d'Urgell,Lleida,5,Educació secundària 1
2,2.0,0.0,0.0,1,2,0,0,9,0,1,2,4,1,2,2,2,0,2,1.0,1.0,2,1,3,3,4,3,3,3,2,2,2,2,2,3,3,2,2,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,1,0,9298,6,8,2,1,2,2,2,0,2,2,2,2,1,2,2,4,1.0,1.0,1.0,1.0,0,0,1,1,1,1,2,1,2,2,1,3,2,0,3,3,3,3,3,3,2,2,2,2,2,2,0,0,9,0,0,0,0,0,210.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,36.0,20.0,21.0,0,0,0,0,0,0,3,2,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marroc,Sant Joan de Vilatorrada,Bages,Barcelona,4,Formació intrumental 3
5,0.0,1.0,0.0,0,2,0,0,9,0,1,1,1,1,5,2,2,0,9,2.0,2.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9368,4,6,2,4,2,2,9,9,9,9,9,2,1,0,2,4,2.0,2.0,2.0,3.0,0,0,2,1,2,1,2,2,2,2,1,3,2,0,9,9,9,9,9,9,9,9,9,9,9,9,0,1,4,0,0,0,1,0,1460.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.0,38.0,37.0,38.0,0,0,0,0,0,0,2,0,0,0,0,1,792.0,362.0,0.0,0.0,143.0,199.0,0.0,88.0,0.0,0.0,Espanya,Barcelona,Barcelonès,Barcelona,7,Carreres universitàries
2,2.0,0.0,0.0,0,2,0,0,9,0,1,2,2,1,1,0,1,2,2,2.0,2.0,2,1,2,2,3,3,3,3,2,2,2,2,1,3,3,2,2,3,2,3,3,2,2,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,0,9298,6,8,2,4,2,2,2,0,2,2,2,2,1,2,2,4,1.0,1.0,1.0,1.0,0,0,2,2,2,2,2,2,2,2,1,3,2,0,3,3,3,3,3,3,2,2,2,2,2,2,0,0,9,0,0,0,0,0,180.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.0,34.0,34.0,34.0,7,0,0,0,0,0,3,0,0,0,0,0,58.0,0.0,0.0,27.0,0.0,31.0,0.0,0.0,0.0,0.0,Romania,Barcelona,Barcelonès,Barcelona,2,Formació intrumental 1
3,3.0,0.0,0.0,0,2,0,0,9,0,1,1,1,1,3,2,2,2,9,1.0,1.0,2,9,3,3,3,3,3,3,2,2,2,2,2,3,3,2,2,3,2,3,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,0,9238,3,5,2,4,2,2,2,2,2,2,2,2,1,3,2,4,1.0,1.0,1.0,1.0,1,0,2,2,2,2,2,2,2,2,1,3,2,1,3,3,3,3,3,3,2,2,2,2,2,2,0,0,9,0,0,0,0,0,120.0,41.666666666666664,34.166666666666664,-1.0,-1.0,-1.0,23.0,23.0,23.0,24.0,4,0,0,0,0,0,2,0,0,0,0,0,58.0,0.0,0.0,0.0,19.0,39.0,0.0,0.0,0.0,0.0,Espanya,Balaguer,Noguera,Lleida,5,Educació secundària 2
2,2.0,0.0,0.0,0,2,0,0,9,0,1,2,7,1,4,0,2,0,1,1.0,1.0,2,9,3,3,3,3,3,3,2,2,2,2,2,3,3,2,2,3,2,3,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,0,9234,3,5,2,4,2,2,2,2,2,2,2,2,1,2,2,4,1.0,1.0,1.0,1.0,0,0,1,1,1,2,2,2,2,2,1,3,2,0,3,3,3,3,3,3,2,2,2,2,2,2,0,0,9,0,0,0,0,0,90.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.0,28.0,28.0,28.0,0,0,0,0,0,0,5,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Síria,Barcelona,Barcelonès,Barcelona,6,Batxillerat 1
5,0.0,0.0,0.0,0,2,0,0,9,0,1,1,1,1,3,2,2,2,9,2.0,2.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9147,1,1,1,4,2,2,9,9,9,9,9,2,1,0,2,4,1.0,1.0,1.0,1.0,0,0,2,2,2,2,2,2,2,2,1,3,2,0,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9,0,0,0,0,0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.0,41.0,41.0,41.0,4,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Espanya,Barcelona,Barcelonès,Barcelona,5,Educació secundària 1
4,9.0,0.0,0.0,0,2,1,0,1,1,1,1,1,1,5,2,2,1,9,2.0,2.0,2,9,3,3,3,3,3,3,2,2,2,2,2,3,3,2,2,3,2,3,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,0,9383,5,7,2,4,2,2,2,2,2,2,2,2,3,3,2,4,1.0,1.0,1.0,1.0,1,0,2,2,2,2,2,2,2,2,1,3,2,1,3,3,3,3,3,3,2,2,2,2,2,2,0,0,9,0,0,0,0,0,270.0,21.48148148148148,15.925925925925926,25.185185185185187,56.2962962962963,-1.0,44.0,44.0,44.0,45.0,1,0,0,0,0,0,6,0,0,0,0,0,10.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,Espanya,Sant Vicenç dels Horts,Baix Llobregat,Barcelona,7,Carreres universitàries
